id,name,price,brand
2425,Linguiça Frango,19.99,Seara
2433,Massa Sêmola,4.69,Isabela
2441,Macarrão Instantâneo Carne Germani,0.98,Germani
2446,Água Mineral Natural,3.09,Ouro Fino
2448,Empanado Frango Queijo,12.5,Perdigão
2462,Filé Peito Frango,22.99,Sadia
2466,Macarrão Sêmola Penne,3.29,Isabela
2482,Macarrão Sêmola,4.69,Renata
2502,Coxa Frango Resfriado Bandeja,23.4,Big Hiper
2510,Filé Frango,22.96,Swift
2572,Macarrão Instantâneo Lámen,0.99,Isabela
2573,Patê Frango Excelsior,2.59,Excelsior
2576,Macarrão Instantâneo Curry Nissin,3.69,Nissin
2591,Bebida Base,7.09,Nestlé
2615,Coxa Frango,14.96,Swift
2619,Coxinha Asa Frango Resfriada,6.4,Big Hiper
2620,Macarrão Sêmola Grano,6.79,Divella
2627,"Sopinha Macarrão, Carne",4.89,Nestlé
2630,Capeleti Frango Confiare,9.89,Confiare
2683,Sobrecoxa Frango Congelada,19.5,Perdigão
2685,Lasanha Frango Bacon,14.5,Perdigão
2688,Macarrão Sêmola Ovos,3.89,Isabela
2693,Água Mineral Natural,2.69,Acqua Panna
2694,Coxa Frango Congelada,15.99,Sadia
2755,Empanado Frango Tradicional,28.99,Sadia
2772,Macarrão Sêmola,3.59,Adria
2774,Sobrecoxa Frango Congelada,16.99,Nat
2778,Filezinho Frango Sassami,15.99,Languiru
2799,Empanado Frango Queijo,9.49,Seara
2801,Coração Frango Resfriado,34.3,La Serra Grill
2809,Macarrão Sêmola,4.29,Renata
2866,Filézinho Sassami Frango,18.5,Perdigão
2868,Frango Passarinho Resfriado Temperado,14.1,Big Hiper
2873,Macarrão Sêmola,5.99,Renata
2908,Água Mineral Natural,1.89,São Lourenço
2918,Bebida Base,21.99,Silk
2922,Macarrão Udon Karui,9.79,Karui
2926,Macarrão Instantâneo Canja,1.69,Nissin
2975,Água Natural Gás,2.19,Bonafont Água Leve
3020,Batata Frita Frango Grelhado,12.99,Elma Chips
3025,Bebida Base,16.99,RisoVita
3032,Água Mineral Natural,1.49,Bonafont Água Leve
3037,Água Mineral Natural Bioleve,1.99,Bioleve
3043,Lasanha Frango Seara Caixa,13.99,Seara
3085,Macarrão Ninho Largo Aldente,7.29,Aldente
3110,Macarrão Sêmola,3.99,Isabela
3116,Sobrecoxa Frango Sadia,17.99,Sadia
3125,Macarrão Sêmola,3.69,Isabela
3129,Frango Empanado Steak Aurora,2.49,Aurora
3151,Macarrão Instantâneo Lámen Galinha,1.29,Adria
3186,Peito Frango Cozido,15.99,Sadia
3201,Macarrão Sêmola Espaguetini,3.29,Isabela
3250,Peito Frango Desfiado,19.99,Seara
3253,Macarrão Sêmola,5.49,Knorr
3265,Macarrão Sêmola,2.99,Orquídea
3269,Água Mineral Natural,16.99,Minalba
3299,Água Mineral Natural,1.69,Ouro Fino
3312,Pizza Frango Requeijão,14.5,Rezende
3324,Água Mineral Natural,6.99,Crystal
3343,Macarrão Sêmola Farfalle,12.99,Barilla
3355,Macarrão Sêmola,3.29,Renata
3359,Bebida Base,15.99,Silk
3389,Frango Passarinho Sadia,15.5,Sadia
3390,Bebida Base,4.39,Yakult
3401,Água Mineral Natural Bioleve,1.99,Bioleve
3408,Bebida Base,5.69,A Tal da Castanha
3427,Macarrão Sêmola,5.99,Renata
3440,Macarrão Sêmola,3.29,Renata
3445,Macarrão Ovos Caseiro,9.49,Sacciali
3459,Empanado Frango Tradicional,12.5,Perdigão
3463,Coxinha Asa Frango Resfriada,14.0,Big Hiper
3471,Empanado Frango Coxinha,15.99,Sadia
3507,Bebida Base,16.5,Nature's Heart
3512,Filezinho Sassami Frango,19.99,Sadia
3516,Macarrão Instantâneo Galinha Suave,1.69,Nissin
3527,Vagem Macarrão,7.95,Big Hiper
3539,Água Mineral Gás,20.99,S. Pellegrino
3548,Macarrão Instantâneo Legumes Lamén,1.29,Adria
3552,Macarrão Instantâneo Yakissoba Nissin,6.59,Nissin
3626,Frango Inteiro Temperado,22.34,Swift
3651,Macarrão Sêmola Grano,12.5,Barilla
3658,Auroggets Frango Sabor,8.9,Aurora
3672,Macarrão Sêmola Espaguete,3.79,Galo
3696,Frango Xadrez Swift 350g,26.96,Swift
3719,Bebida Base,16.5,Nature's Heart
3721,Macarrão Sêmola,12.5,Colavita
3755,Sobrecoxa Frango Resfriada Bandeja,28.79,Big Hiper
3758,Água Mineral Natural,2.39,Font Life
3778,Macarrão Sêmola Grano,7.29,Adria
3798,Linguiça Frango Cozida,20.99,Sadia
3799,Linguiça Frango,24.99,Super Frango
3828,Sobrecoxas Frango cortes,26.99,Korin
3832,Macarrão Sêmola,3.39,Isabela
3841,Frango Passarinho Swift,13.46,Swift
3866,Linguiça Frango Fina,19.5,Gran Corte
3879,Peito Frango Cozido,29.99,Vapza
3896,Água Mineral Natural,1.99,São Lourenço
3898,Macarrão Sêmola Grano,14.99,Barilla
3910,Macarrão Ovos Espaguete,2.69,Barilla
3913,Auroggets Crocante Frango,8.9,Aurora
3923,Água Mineral Natural,2.49,Minalba
3929,Sobrecoxas Frango,13.99,Seara
3943,"Papinha Frango, Cenoura",5.69,Nestlé
3966,Macarrão Sêmola,3.39,Adria
3973,Sanduíche Faroeste Burguer X-Frango,5.69,Aurora
3974,Macarrão Sêmola,4.89,Renata
3980,Bebida Base,5.79,A Tal da Castanha
3986,Empanado Frango Chimichurri,13.5,Perdigão
4021,Macarrão Instantâneo Galinha Caipira,3.69,Nissin
4029,Peito Frango Congelado,11.5,Sadia
4034,Macarrão Sêmola,2.99,Orquídea
4043,Isca Frango Swift,13.96,Swift
4052,Macarrão Sêmola Penne,14.99,Barilla
4057,Patê Frango Sadia,3.29,Sadia
4058,Auroggets Frango Aurora,8.9,Aurora
4078,Água Mineral Natural,2.29,Font Life
4084,Frango Empanado Steak Rezende,2.09,Rezende
4112,Hambúrguer Frango Sadia,30.99,Sadia
4121,Bebida Base,5.99,Ades
4128,Água Mineral Natural,1.49,Nestlé
4158,Água Natural Gás,3.39,Bonafont Água Leve
4162,"Sopinha Macarrão, Legumes",4.59,Nestlé
4179,Macarrão Sêmola Capellini,8.89,Barilla
4189,Macarrão Sêmola Linguine,3.54,Galo
4193,Macarrão Sêmola Espaguete,2.99,Isabela
